Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,dadb05b3-5427-4efc-a76e-9c99ec78173f,6690,42,Nicholas,Defended well. ,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,0.00,4.00,0.00
,9adabd4c-2f5c-4343-9b48-32b9fa3267f7,6690,47,Zander,Frequently stopped moving for long periods of time. but didn't die,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,6.00,3.00,0.00
,ba2d2d91-9ac3-4168-a6a3-9ed29b6001ec,6691,1,Chase, Defense = 3. Accuracy = 0. Stability = 3. Efficiency = 1. Auto = 1. ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,13.00
,0f8c0dde-cb13-4390-9342-06ce01ff15e8,6691,10,Zander,Sat in the corner the whole match. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,3190b5b0-5015-48bf-91da-0103d00cff9c,6691,14,logan,Defense not great,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,2d1ca051-1038-49a7-b17f-27ca24b66ce6,6691,23,Zander,Played defense. but very poorly. they tried defending the opposite amp. but then they thought better of it. Then just weak defense,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,4c505e0b-7149-4510-a2c6-80435f7482e5,6691,28,Gabber,Played defense,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,1435c86d-b656-4caf-b7a3-48a09fa1478f,6691,32,Gabber,I think note got stuck and they played defense,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,45189b7a-8193-4b70-b87f-b8944615143e,6691,41,Chase,Broke down. Note stuck.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,d716400e-c294-4237-b1d2-5cc4fa1267e0,6691,45,DAB,Didn't do much or move much,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,f80c50f3-1366-43c1-81a6-c242e4c03d3c,6691,52,Nicholas,Defended okay. shooter did not work this round.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,cdb71392-9081-42ba-83ca-814ca5b769cc,6895,5,Joyce,Stability = Unstable and tipping ,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00
,d7cb9631-61cc-40a3-8bdf-77b5ba142801,6895,9,Nicholas,Defence bot. tank drive. tall. can climb.,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00
,67956301-d470-4586-8842-04062d1bff41,6895,17,Nicholas,Tank. can climb. defense is okay. tall.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,3.00,0.00
,c4072253-ca43-4d8f-abe6-7c92d3333d74,6895,20,Jean,Good defense bot. got caught up in opponent's stage.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1d374a39-36f6-4d2e-8df3-8f4050f5c2c5,6895,26,Zander,Blocked the opposing speaker pretty well. ,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,3.00,0.00
,998e5fc8-fe54-440b-b1d9-b888c8c60ce2,6895,33,Zander,They just park in front of the opposite speaker all match until endgame.  nothing new to report. ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00
,fd404b7f-337f-4f0d-97c0-ba34b5bef7ac,6895,36,Chase,Defense = 5. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00
,80f60c82-b544-4980-bc8b-7f488da0e581,6895,47,rachek,The purple one. its not very efficient,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
,23295a7d-94ae-4eea-bed9-df61e294b90b,6895,52,Chase,Human player = 4. Defense = 4. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,8.00
,c007dd69-1692-47b7-adb7-4fb80637e607,7674,1,Zander,Weak grip on pieces. slow pickup. ,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00
,51dc0b0c-ba35-4515-bd1d-e190f2516e9f,7674,7,Anton,Never showed up,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,8b00bb20-81c1-4723-921b-f49964ef64d3,7674,13,Nicholas,Swerve. couldn't pick up pieces. didn't defend. Too big. ,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00
,d3c1c32f-497c-4366-bb33-9f0fa748964c,7674,23,Chase,Can score trap; fell.,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00
,656a19f0-fe06-4126-961b-471d639d3b3b,7674,29,DAB,,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,4.00,3.00,0.00
,474a30ea-3d40-4697-aa33-736a32a42522,7674,35,Chase,,1.00,1.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,3.00,0.00,0.00
,b4f1bbc7-b3e7-4b1f-9321-be146acf9ffd,7674,39,Zander,They score really slowly,0.00,1.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,1.00,0.00
,283e830f-e537-4956-b451-f979d80713f6,7674,45,Nicholas,Intake struggled and was slow.  ,1.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,0.00
,8f40952f-05a4-4675-ac4e-ca6de7dfd103,7674,49,Nicholas,"Incredibly finicky indexer. got a piece stuck, defended decently as a pest.",0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
,c88cbd55-4285-4487-a55a-bc23025d327e,8046,1,Nicholas,Can go under the chain. Can score in both amp and speaker. didn't climb. inaccurate. potential for a 2.5 piece auto.,1.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,11.00,0.00,0.00
,b8ffe22a-b4d5-4cbb-b1a4-45b4d22b8296,8046,11,Joyce,Can hang on chain. ,0.00,2.00,0.00,1.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,6.00,3.00,0.00
,886d9c38-45ab-47af-969d-72de46fd50d4,8046,15,Zander,Picked up 3 notes at once in auto. got in trouble for that. ,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,4.00,3.00,0.00
,bbbfd8a9-2212-44ea-8742-092a0d7cd69d,8046,20,Zander,Another robot got stuck in the opposite stage. 8046 rescued them      ,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,10.00,3.00,0.00
,10612bc3-9a06-4ac7-b3d5-9c88165b2e40,8046,25,Nicholas,Poor shots. Swerve. indexed pieces slip out of bot. ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,0.00
,36b8a909-f4b8-4fd8-894b-67fb8b9d721a,8046,34,Gabber,,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00
,8f962037-bee0-4bb8-b84a-573d36739b6b,8046,37,Zander,They did a lot of scoring.        ,0.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,14.00,3.00,0.00
,2c9fd826-9b8c-4671-ac4b-63e861e0c9cc,8046,42,Zander,They have amazing defense evasion techniques,0.00,2.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,12.00,1.00,0.00
,2f944f24-8e6f-45ae-a404-4b7f3a58d510,8410,6,Chase,Accuracy = 3. Stability = 4. Efficiency = 3. Speed = 3. Defense = 3. Human player = 3. ,1.00,2.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,9.00,3.00,19.00
,d9cfc9a1-a36b-4869-b99a-8323905bd3ee,8410,12,rackel,Went through the stage in endgame,1.00,2.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,7.00,3.00,0.00
,c8116986-791a-47ac-a9c8-dc9a1c9f4d27,8410,17,logan,,1.00,3.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,17.00,5.00,1.00,0.00
,f0486001-90fd-4ade-8f82-f33448f26748,8410,23,Anton,Auto = 1. Can hang on chain. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,1.00
,c8a8f97a-ca6f-4202-aedf-0708999b27e4,8410,26,Anton,Auto = 4. Efficiency = 4. Accuracy = 4. Defense = 0. Can hang on chain. ,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,4.00,3.00,12.00
,6a80e5cf-53dd-4903-8905-9e33239378dc,8410,31,Anton,,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.00,0.00,0.00
,26f9cae7-c4a2-4761-84ff-354cd430fada,8410,38,Chase,Broke down. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,a1818be6-9a9b-4f86-bd7d-723d37698a23,8410,42,rachek,Sorry. I was looking at the wrong robot. ,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,6.00,0.00,0.00
,b0afd50e-ae5f-45f9-aac7-7fead5f7d84c,8410,48,Nicholas,Swerve. Can go under the chain. can do both speaker and amp. no auto. speaker shots inconsistent. can climb.,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,c27cc7d3-a351-4ca3-960c-7f2588adb584,8708,3,Ash,Auto = 2. Speed = 4. Efficiency = 3. Can hang on chain. Can only score Speaker. ,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,3.00,9.00
,6d32ce91-69b1-4860-b1ed-7cc8a9c0cfa0,8708,12,Nicholas,Swerve. moved many pieces over to their side.,1.00,2.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,6.00,1.00,0.00
,a95eedcd-158b-4d4c-b169-988b0037b3a2,8708,16,Nicholas,,1.00,2.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,10.00,1.00,0.00
,1618ef83-890d-481d-972f-90502c80efbf,8708,19,logan,Launches notes across field,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,3.00,0.00
,dd22993c-97c5-4ce0-9c6e-07e257a315da,8708,26,DAB,"Choppy driving, missed a lot of shots.",0.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,8.00,1.00,0.00
,e3a371bc-1710-4ea8-a10c-9b12b9d5a899,8708,35,logan,,1.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.00,2.00,0.00,0.00
,61417721-429f-42bb-afec-60cb61b3ed50,8708,41,Zander,Did a lot of half court shots to move some notes to the speaker,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00,0.00,0.00
,714f9c5c-e112-49a6-b518-ca1fb67110f3,8708,44,Zander,"If they tried to score all the pieces they shot across the field, they would've done a lot better. ",0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00
,d5726645-0072-4991-9e76-6d21fbb1cd8d,8708,51,Zander,,0.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,6.00,1.00,0.00
,cd0f2412-cbd5-43d5-9572-63c964aee39f,9096,6,Anton,Accuracy = 1. Speed = 3. Efficiency = 1. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,6.00
,431185e5-1d50-49c4-b4c9-28d094eaabbc,9096,10,terri,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,c706c3d0-c579-4012-b0b7-13c84c170f89,9096,14,Gage,Can only score Speaker. ,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00
,423874a9-7f33-47b2-8ffe-9127a0262658,9096,19,Zander,Intake was having some issues this match,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,2.00,1.00,0.00
,ad818728-bdee-4277-9d12-c9ec2adec1d5,9096,24,Nicholas,couldn't shoot after a minute. got stuck and could not defend,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00
,3230783e-4e75-47e6-b4a3-75545c6f3211,9096,33,Jean,,0.00,0.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00
,001cc3fc-1ee7-4858-aa44-43389069104f,9096,39,Anton,Auto = 0. ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00
,34200c21-59e9-427d-a8cb-11fa2c7e3981,9096,42,Joyce,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00
,d77f124b-5b36-4d91-8fad-51986ed8e293,9096,49,DAB,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,106049a2-a4bb-4b1b-9a08-0f1fe8b43393,9732,5,Anton,Auto = 0. Speed = 1. Efficiency = 0. Stability = 0. Accuracy = 0. Defense = 2. ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,3.00
,2e59f8ab-8e38-419a-ae0d-737a828ca114,9732,9,Chase,Can't pick from the floor. Can't go under the chain. robot bumped into several robots causing penalty,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,1.00,0.00
,fa405355-7e62-42ea-8e40-c4f0549d8cfb,9732,13,Jean,"Driver spun in circles a lot. They missed 50% of their shots. I missed what they did during auto, but they did leave.",1.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,1.00,0.00
,4fdb98fc-f0a8-4b15-badb-02cff62293f4,9732,18,Zander,They struggled with existing during that match,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,edae1d85-0f80-4875-8b89-efe098785302,9732,30,Nicholas,,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00
,141ee400-9fe0-458b-b791-0adc18da7c57,9732,35,Zander,Did a little scoring. did a little defending. and then stopped doing both. had a note stuck?,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,af96ee8c-4700-43fe-adf5-9fb484f89f35,9732,38,rachek,Slow. floaty,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00
,fa3f4ff9-d63c-45f0-8b4f-aa788fa48bdd,9732,43,Joyce,Auto = No auto. Can't pick from the floor. ,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00
,b1db4121-fbbb-4766-93aa-4a541339ce6b,9732,50,terri,Can't pick from the floor. Can only score Speaker. ,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,1.00,0.00
